,name,pasture,year,month,sample_date,prec_in,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,EXCLOSURE A,11A,1983,12,NA,0.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,EXCLOSURE A,11A,1984,1,NA,0.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,EXCLOSURE A,11A,1984,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,EXCLOSURE A,11A,1984,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,EXCLOSURE A,11A,1984,4,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,EXCLOSURE A,11A,1984,5,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,EXCLOSURE A,11A,1984,6,NA,1.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,EXCLOSURE A,11A,1984,7,NA,1.71,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,EXCLOSURE A,11A,1984,8,NA,3.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,EXCLOSURE A,11A,1984,9,NA,0.32,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,EXCLOSURE A,11A,1984,10,NA,2.85,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,EXCLOSURE A,11A,1984,11,NA,0.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,EXCLOSURE A,11A,1984,12,NA,2.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,EXCLOSURE A,11A,1985,1,NA,1.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,EXCLOSURE A,11A,1985,2,NA,0.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7414,EXCLOSURE A,11A,1985,3,NA,0.47,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7415,EXCLOSURE A,11A,1985,4,NA,0.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,EXCLOSURE A,11A,1985,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,EXCLOSURE A,11A,1985,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,EXCLOSURE A,11A,1985,7,NA,0.64,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,EXCLOSURE A,11A,1985,8,NA,2.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,EXCLOSURE A,11A,1985,9,NA,1.93,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,EXCLOSURE A,11A,1985,10,NA,3.85,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,EXCLOSURE A,11A,1985,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,EXCLOSURE A,11A,1985,12,NA,0.27,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,EXCLOSURE A,11A,1986,1,NA,0.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,EXCLOSURE A,11A,1986,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,EXCLOSURE A,11A,1986,3,NA,0.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,EXCLOSURE A,11A,1986,4,NA,0.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,EXCLOSURE A,11A,1986,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,EXCLOSURE A,11A,1986,6,NA,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,EXCLOSURE A,11A,1986,7,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,EXCLOSURE A,11A,1986,8,NA,1.11,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,EXCLOSURE A,11A,1986,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,EXCLOSURE A,11A,1986,10,NA,0.97,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,EXCLOSURE A,11A,1986,11,NA,2.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,EXCLOSURE A,11A,1986,12,NA,2.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,EXCLOSURE A,11A,1987,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,EXCLOSURE A,11A,1987,2,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,EXCLOSURE A,11A,1987,3,NA,0.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,EXCLOSURE A,11A,1987,4,NA,0.39,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,EXCLOSURE A,11A,1987,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,EXCLOSURE A,11A,1987,6,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,EXCLOSURE A,11A,1987,7,NA,0.81,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,EXCLOSURE A,11A,1987,8,NA,3.74,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,EXCLOSURE A,11A,1987,9,NA,1.33,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,EXCLOSURE A,11A,1987,10,NA,0.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,EXCLOSURE A,11A,1987,11,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,EXCLOSURE A,11A,1987,12,NA,1.55,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,EXCLOSURE A,11A,1988,1,NA,0.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,EXCLOSURE A,11A,1988,2,NA,1.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,EXCLOSURE A,11A,1988,3,NA,0.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,EXCLOSURE A,11A,1988,4,NA,0.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,EXCLOSURE A,11A,1988,5,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,EXCLOSURE A,11A,1988,6,NA,0.48,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,EXCLOSURE A,11A,1988,7,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,EXCLOSURE A,11A,1988,8,NA,3.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,EXCLOSURE A,11A,1988,9,NA,2.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,EXCLOSURE A,11A,1988,10,NA,1.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,EXCLOSURE A,11A,1988,11,NA,0.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,EXCLOSURE A,11A,1988,12,NA,1.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,EXCLOSURE A,11A,1989,1,NA,0.47,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,EXCLOSURE A,11A,1989,2,NA,0.58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7462,EXCLOSURE A,11A,1989,3,NA,0.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,EXCLOSURE A,11A,1989,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,EXCLOSURE A,11A,1989,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,EXCLOSURE A,11A,1989,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,EXCLOSURE A,11A,1989,7,NA,2.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,EXCLOSURE A,11A,1989,8,NA,2.75,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,EXCLOSURE A,11A,1989,9,NA,0.89,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,EXCLOSURE A,11A,1989,10,NA,0.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7470,EXCLOSURE A,11A,1989,11,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,EXCLOSURE A,11A,1989,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,EXCLOSURE A,11A,1990,1,NA,0.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,EXCLOSURE A,11A,1990,2,NA,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,EXCLOSURE A,11A,1990,3,NA,0.48,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,EXCLOSURE A,11A,1990,4,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,EXCLOSURE A,11A,1990,5,NA,0.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,EXCLOSURE A,11A,1990,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,EXCLOSURE A,11A,1990,7,NA,2.75,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,EXCLOSURE A,11A,1990,8,NA,1.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,EXCLOSURE A,11A,1990,9,NA,1.62,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,EXCLOSURE A,11A,1990,10,NA,0.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,EXCLOSURE A,11A,1990,11,NA,0.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,EXCLOSURE A,11A,1990,12,NA,0.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,EXCLOSURE A,11A,1991,1,NA,0.62,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,EXCLOSURE A,11A,1991,2,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486,EXCLOSURE A,11A,1991,3,NA,0.61,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,EXCLOSURE A,11A,1991,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,EXCLOSURE A,11A,1991,5,NA,0.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,EXCLOSURE A,11A,1991,6,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490,EXCLOSURE A,11A,1991,7,NA,3.74,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,EXCLOSURE A,11A,1991,8,NA,3.55,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492,EXCLOSURE A,11A,1991,9,NA,1.38,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,EXCLOSURE A,11A,1991,10,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,EXCLOSURE A,11A,1991,11,NA,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,EXCLOSURE A,11A,1991,12,NA,3.59,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,EXCLOSURE A,11A,1992,1,NA,1.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,EXCLOSURE A,11A,1992,2,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,EXCLOSURE A,11A,1992,3,NA,0.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,EXCLOSURE A,11A,1992,4,NA,0.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,EXCLOSURE A,11A,1992,5,NA,3.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,EXCLOSURE A,11A,1992,6,NA,0.71,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7502,EXCLOSURE A,11A,1992,7,NA,1.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503,EXCLOSURE A,11A,1992,8,NA,2.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,EXCLOSURE A,11A,1992,9,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,EXCLOSURE A,11A,1992,10,NA,1.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,EXCLOSURE A,11A,1992,11,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,EXCLOSURE A,11A,1992,12,NA,1.33,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,EXCLOSURE A,11A,1993,1,NA,1.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509,EXCLOSURE A,11A,1993,2,NA,0.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,EXCLOSURE A,11A,1993,3,NA,0.07,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,EXCLOSURE A,11A,1993,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,EXCLOSURE A,11A,1993,5,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,EXCLOSURE A,11A,1993,6,NA,0.15,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,EXCLOSURE A,11A,1993,7,NA,4.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,EXCLOSURE A,11A,1993,8,NA,2.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,EXCLOSURE A,11A,1993,9,NA,0.44,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,EXCLOSURE A,11A,1993,10,NA,0.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,EXCLOSURE A,11A,1993,11,NA,0.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,EXCLOSURE A,11A,1993,12,NA,0.68,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,EXCLOSURE A,11A,1994,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,EXCLOSURE A,11A,1994,2,NA,0.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,EXCLOSURE A,11A,1994,3,NA,0.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,EXCLOSURE A,11A,1994,4,NA,0.07,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,EXCLOSURE A,11A,1994,5,NA,0.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,EXCLOSURE A,11A,1994,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,EXCLOSURE A,11A,1994,7,NA,0.95,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,EXCLOSURE A,11A,1994,8,NA,0.93,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,EXCLOSURE A,11A,1994,9,NA,0.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,EXCLOSURE A,11A,1994,10,NA,0.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7530,EXCLOSURE A,11A,1994,11,NA,1.38,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7531,EXCLOSURE A,11A,1994,12,NA,1.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7532,EXCLOSURE A,11A,1995,1,NA,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7533,EXCLOSURE A,11A,1995,2,NA,0.39,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,EXCLOSURE A,11A,1995,3,NA,0.06,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7535,EXCLOSURE A,11A,1995,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,EXCLOSURE A,11A,1995,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7537,EXCLOSURE A,11A,1995,6,NA,0.06,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,EXCLOSURE A,11A,1995,7,NA,0.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7539,EXCLOSURE A,11A,1995,8,NA,1.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540,EXCLOSURE A,11A,1995,9,NA,1.94,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7541,EXCLOSURE A,11A,1995,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7542,EXCLOSURE A,11A,1995,11,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7543,EXCLOSURE A,11A,1995,12,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7544,EXCLOSURE A,11A,1996,1,NA,0.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7545,EXCLOSURE A,11A,1996,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7546,EXCLOSURE A,11A,1996,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7547,EXCLOSURE A,11A,1996,4,NA,0.45,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7548,EXCLOSURE A,11A,1996,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7549,EXCLOSURE A,11A,1996,6,NA,1.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,EXCLOSURE A,11A,1996,7,NA,2.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,EXCLOSURE A,11A,1996,8,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7552,EXCLOSURE A,11A,1996,9,NA,3.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553,EXCLOSURE A,11A,1996,10,NA,0.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7554,EXCLOSURE A,11A,1996,11,NA,0.09,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7555,EXCLOSURE A,11A,1996,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7556,EXCLOSURE A,11A,1997,1,NA,0.07,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7557,EXCLOSURE A,11A,1997,2,NA,0.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7558,EXCLOSURE A,11A,1997,3,NA,0.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7559,EXCLOSURE A,11A,1997,4,NA,0.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,EXCLOSURE A,11A,1997,5,NA,1.33,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7561,EXCLOSURE A,11A,1997,6,NA,1.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7562,EXCLOSURE A,11A,1997,7,NA,3.82,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7563,EXCLOSURE A,11A,1997,8,NA,1.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7564,EXCLOSURE A,11A,1997,9,NA,0.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7565,EXCLOSURE A,11A,1997,10,NA,0.54,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7566,EXCLOSURE A,11A,1997,11,NA,0.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7567,EXCLOSURE A,11A,1997,12,NA,1.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7568,EXCLOSURE A,11A,1998,1,NA,0.22,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7569,EXCLOSURE A,11A,1998,2,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7570,EXCLOSURE A,11A,1998,3,NA,0.37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7571,EXCLOSURE A,11A,1998,4,NA,0.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7572,EXCLOSURE A,11A,1998,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7573,EXCLOSURE A,11A,1998,6,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7574,EXCLOSURE A,11A,1998,7,NA,1.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7575,EXCLOSURE A,11A,1998,8,NA,1.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7576,EXCLOSURE A,11A,1998,9,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7577,EXCLOSURE A,11A,1998,10,NA,2.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7578,EXCLOSURE A,11A,1998,11,NA,0.69,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7579,EXCLOSURE A,11A,1998,12,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7580,EXCLOSURE A,11A,1999,1,NA,0.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7581,EXCLOSURE A,11A,1999,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7582,EXCLOSURE A,11A,1999,3,NA,1.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7583,EXCLOSURE A,11A,1999,4,NA,0.01,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7584,EXCLOSURE A,11A,1999,5,NA,0.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7585,EXCLOSURE A,11A,1999,6,NA,1.74,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7586,EXCLOSURE A,11A,1999,7,NA,1.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587,EXCLOSURE A,11A,1999,8,NA,3.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7588,EXCLOSURE A,11A,1999,9,NA,1.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7589,EXCLOSURE A,11A,1999,10,NA,0.92,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7590,EXCLOSURE A,11A,1999,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7591,EXCLOSURE A,11A,1999,12,NA,0.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7592,EXCLOSURE A,11A,2000,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
